date,base_temperature,base_precip_mm,base_wind_kmh,base_gust_kmh,base_new_snow_cm,base_cloud_pct,top_temperature,top_precip_mm,top_wind_kmh,top_gust_kmh,top_new_snow_cm,top_cloud_pct,avg_temp_c,wind_max_kmh,new_snow_cm,sky_clear_ratio,hist_snow_factor,hist_temp_factor,hist_wind_factor,hist_sun_factor,hist_ski_score,hist_ski_label,hist_penalty_snow,hist_penalty_temp,hist_penalty_wind,hist_penalty_sun,hist_main_penalty_reason
2025-05-15,4.3875,6.1,12.6,29.2,1.4700000000000002,63.25,-1.1041666666666667,0.30000000000000004,11.9,32.0,0.07,74.95833333333333,1.6416666666666666,12.6,0.7700000000000001,0.30895833333333345,0.07700000000000001,0.3358333333333333,0.748,0.012797619047619224,24.0,Bad,0.462,0.166,0.038,0.099,Very low snowfall + mild temperatures
2025-05-16,6.3500000000000005,1.7,12.9,28.8,0.0,33.625,0.9666666666666667,1.3,11.1,30.2,0.0,58.375,3.6583333333333337,12.9,0.0,0.54,0.0,0.13416666666666666,0.742,0.34285714285714297,18.0,Bad,0.5,0.216,0.039,0.066,No recent snowfall + warm conditions
2025-05-17,9.65,2.1,13.8,34.9,0.0,61.291666666666664,4.270833333333333,1.2,5.8,26.3,0.0,62.666666666666664,6.960416666666667,13.8,0.0,0.38020833333333337,0.0,0.0,0.724,0.11458333333333341,12.0,Bad,0.5,0.25,0.041,0.089,No recent snowfall + warm conditions
2025-05-18,13.075000000000001,2.6,22.8,69.1,0.0,35.708333333333336,7.691666666666666,4.7,18.3,77.0,0.0,33.416666666666664,10.383333333333333,22.8,0.0,0.6543749999999999,0.0,0.0,0.544,0.50625,13.0,Bad,0.5,0.25,0.068,0.049,No recent snowfall + warm conditions
2025-05-19,10.470833333333333,0.30000000000000004,19.2,61.9,0.0,12.25,5.779166666666666,5.0,17.0,88.2,0.63,17.625,8.125,19.2,0.315,0.850625,0.0315,0.0,0.616,0.7866071428571428,19.0,Bad,0.484,0.25,0.058,0.021,Very low snowfall + warm conditions
2025-05-20,9.854166666666666,0.0,12.6,33.1,0.0,5.791666666666667,5.4875,0.0,11.6,34.6,0.0,6.416666666666667,7.6708333333333325,12.6,0.0,0.9389583333333333,0.0,0.0,0.748,0.912797619047619,20.0,Bad,0.5,0.25,0.038,0.009,No recent snowfall + warm conditions
2025-05-21,10.75,0.0,16.7,42.8,0.0,15.458333333333334,5.3875,0.0,11.2,32.8,0.0,23.875,8.06875,16.7,0.0,0.8033333333333333,0.0,0.0,0.666,0.7190476190476192,17.0,Bad,0.5,0.25,0.05,0.028,No recent snowfall + warm conditions
2025-05-22,11.441666666666668,2.9,14.9,40.7,0.0,25.375,6.354166666666667,6.0,14.1,41.0,0.0,29.541666666666668,8.897916666666667,14.9,0.0,0.7254166666666666,0.0,0.0,0.702,0.6077380952380952,17.0,Bad,0.5,0.25,0.045,0.039,No recent snowfall + warm conditions
2025-05-23,7.245833333333334,16.2,13.2,41.8,0.0,78.95833333333333,2.154166666666667,14.8,11.0,41.4,0.7,81.66666666666667,4.7,13.2,0.35,0.19687500000000002,0.034999999999999996,0.030000000000000027,0.736,0.0,14.0,Bad,0.482,0.242,0.04,0.1,Very low snowfall + warm conditions
2025-05-24,8.158333333333333,0.0,16.0,37.4,0.0,1.5,3.341666666666667,0.0,12.8,41.0,0.0,9.583333333333334,5.75,16.0,0.0,0.9445833333333333,0.0,0.0,0.6799999999999999,0.9208333333333333,19.0,Bad,0.5,0.25,0.048,0.008,No recent snowfall + warm conditions
2025-05-25,10.991666666666667,0.0,12.8,29.5,0.0,6.291666666666667,5.891666666666667,0.0,9.4,25.9,0.0,15.958333333333334,8.441666666666666,12.8,0.0,0.88875,0.0,0.0,0.744,0.8410714285714288,20.0,Bad,0.5,0.25,0.038,0.016,No recent snowfall + warm conditions
2025-05-26,12.829166666666666,1.2,13.1,34.2,0.0,13.541666666666666,7.433333333333334,2.8,11.2,29.2,0.0,18.625,10.13125,13.1,0.0,0.8391666666666666,0.0,0.0,0.738,0.7702380952380952,19.0,Bad,0.5,0.25,0.039,0.023,No recent snowfall + warm conditions
2025-05-27,14.016666666666666,1.3,12.1,33.5,0.0,36.0,8.4,0.4,7.3,22.7,0.0,40.041666666666664,11.208333333333332,12.1,0.0,0.6197916666666667,0.0,0.0,0.758,0.45684523809523825,16.0,Bad,0.5,0.25,0.036,0.054,No recent snowfall + warm conditions
2025-05-28,15.316666666666668,0.2,15.0,36.7,0.0,11.208333333333334,9.450000000000001,0.30000000000000004,7.3,22.0,0.0,23.583333333333332,12.383333333333335,15.0,0.0,0.8260416666666667,0.0,0.0,0.7,0.7514880952380953,18.0,Bad,0.5,0.25,0.045,0.025,No recent snowfall + warm conditions
2025-05-29,16.308333333333334,0.0,12.2,32.0,0.0,15.75,10.166666666666666,0.2,5.9,26.6,0.0,24.25,13.2375,12.2,0.0,0.8,0.0,0.0,0.756,0.7142857142857143,18.0,Bad,0.5,0.25,0.037,0.029,No recent snowfall + warm conditions
2025-05-30,16.841666666666665,1.7,12.9,35.3,0.0,40.291666666666664,10.979166666666666,2.5,9.5,25.2,0.0,48.541666666666664,13.910416666666666,12.9,0.0,0.5558333333333334,0.0,0.0,0.742,0.3654761904761906,15.0,Bad,0.5,0.25,0.039,0.063,No recent snowfall + warm conditions
2025-05-31,17.058333333333334,0.7,18.8,46.1,0.0,11.666666666666666,11.275,2.2,13.5,48.6,0.0,26.791666666666668,14.166666666666668,18.8,0.0,0.8077083333333334,0.0,0.0,0.624,0.7252976190476192,17.0,Bad,0.5,0.25,0.056,0.027,No recent snowfall + warm conditions
2025-06-01,16.9375,1.2,8.4,22.7,0.0,47.416666666666664,10.6875,2.2,6.0,29.9,0.0,46.875,13.8125,8.4,0.0,0.5285416666666667,0.0,0.0,0.832,0.3264880952380953,16.0,Bad,0.5,0.25,0.025,0.067,No recent snowfall + warm conditions
2025-06-02,15.716666666666667,0.39999999999999997,15.3,48.6,0.0,85.29166666666667,10.0,9.5,15.3,55.8,0.0,85.95833333333333,12.858333333333334,15.3,0.0,0.14375000000000004,0.0,0.0,0.694,0.0,10.0,Bad,0.5,0.25,0.046,0.1,No recent snowfall + warm conditions
2025-06-03,11.208333333333334,0.0,18.7,57.2,0.0,32.125,5.620833333333334,0.1,16.3,60.8,0.0,31.541666666666668,8.414583333333333,18.7,0.0,0.6816666666666666,0.0,0.0,0.626,0.5452380952380953,15.0,Bad,0.5,0.25,0.056,0.045,No recent snowfall + warm conditions
2025-06-04,11.225,0.39999999999999997,13.2,39.6,0.0,19.625,6.295833333333333,0.7,10.3,34.9,0.0,23.0,8.760416666666666,13.2,0.0,0.786875,0.0,0.0,0.736,0.6955357142857144,18.0,Bad,0.5,0.25,0.04,0.03,No recent snowfall + warm conditions
2025-06-05,13.237499999999999,0.0,12.2,35.3,0.0,27.5,8.270833333333334,0.0,8.4,30.6,0.0,30.541666666666668,10.754166666666666,12.2,0.0,0.7097916666666666,0.0,0.0,0.756,0.5854166666666666,17.0,Bad,0.5,0.25,0.037,0.041,No recent snowfall + warm conditions
2025-06-06,15.383333333333333,0.0,16.1,45.4,0.0,30.958333333333332,10.504166666666666,0.0,12.4,42.5,0.0,31.083333333333332,12.94375,16.1,0.0,0.6897916666666667,0.0,0.0,0.6779999999999999,0.5568452380952382,16.0,Bad,0.5,0.25,0.048,0.044,No recent snowfall + warm conditions
2025-06-07,17.641666666666666,1.2000000000000002,22.1,64.1,0.0,11.333333333333334,12.916666666666666,2.1,21.2,71.3,0.0,15.541666666666666,15.279166666666665,22.1,0.0,0.865625,0.0,0.0,0.558,0.8080357142857144,16.0,Bad,0.5,0.25,0.066,0.019,No recent snowfall + warm conditions
2025-06-08,19.316666666666666,0.6,14.5,43.6,0.0,20.541666666666668,13.845833333333333,0.7,13.3,43.6,0.0,28.583333333333332,16.58125,14.5,0.0,0.754375,0.0,0.0,0.71,0.649107142857143,17.0,Bad,0.5,0.25,0.044,0.035,No recent snowfall + warm conditions
2025-06-09,19.695833333333333,2.3,9.1,36.0,0.0,52.25,14.679166666666667,0.2,10.0,51.1,0.0,55.416666666666664,17.1875,10.0,0.0,0.46166666666666667,0.0,0.0,0.8,0.230952380952381,14.0,Bad,0.5,0.25,0.03,0.077,No recent snowfall + warm conditions
2025-06-10,17.958333333333332,5.2,14.8,51.1,0.0,81.58333333333333,13.266666666666666,13.0,13.0,56.2,0.0,80.33333333333333,15.612499999999999,14.8,0.0,0.19041666666666668,0.0,0.0,0.704,0.0,11.0,Bad,0.5,0.25,0.044,0.1,No recent snowfall + warm conditions
2025-06-11,16.304166666666667,7.6,13.1,47.2,0.0,55.208333333333336,11.370833333333332,7.3,16.1,75.2,0.0,47.166666666666664,13.837499999999999,16.1,0.0,0.48812500000000003,0.0,0.0,0.6779999999999999,0.2687500000000001,13.0,Bad,0.5,0.25,0.048,0.073,No recent snowfall + warm conditions
2025-06-12,16.7,0.6000000000000001,10.3,33.5,0.0,16.25,11.674999999999999,0.9,10.7,60.5,0.0,16.791666666666668,14.1875,10.7,0.0,0.8347916666666666,0.0,0.0,0.786,0.7639880952380951,19.0,Bad,0.5,0.25,0.032,0.024,No recent snowfall + warm conditions
2025-06-13,17.375,0.0,12.3,36.4,0.0,38.208333333333336,12.304166666666667,1.1,12.0,56.2,0.0,27.541666666666668,14.839583333333334,12.3,0.0,0.67125,0.0,0.0,0.754,0.530357142857143,17.0,Bad,0.5,0.25,0.037,0.047,No recent snowfall + warm conditions
2025-06-14,18.474999999999998,0.0,7.7,40.3,0.0,58.166666666666664,12.674999999999999,0.4,16.8,65.2,0.0,54.375,15.575,16.8,0.0,0.43729166666666675,0.0,0.0,0.6639999999999999,0.19613095238095252,12.0,Bad,0.5,0.25,0.05,0.08,No recent snowfall + warm conditions
2025-06-15,18.229166666666668,3.8,7.0,32.4,0.0,37.916666666666664,12.895833333333334,2.9,9.9,44.6,0.0,34.75,15.5625,9.9,0.0,0.6366666666666667,0.0,0.0,0.802,0.4809523809523811,17.0,Bad,0.5,0.25,0.03,0.052,No recent snowfall + warm conditions
2025-06-16,17.287499999999998,9.7,6.8,42.8,0.0,81.91666666666667,11.770833333333334,9.2,4.6,29.5,0.0,82.16666666666667,14.529166666666665,6.8,0.0,0.17958333333333332,0.0,0.0,0.864,0.0,13.0,Bad,0.5,0.25,0.02,0.1,No recent snowfall + warm conditions
2025-06-17,18.020833333333332,1.7000000000000002,17.4,45.7,0.0,32.291666666666664,12.504166666666668,2.7,16.1,49.7,0.0,29.625,15.2625,17.4,0.0,0.6904166666666667,0.0,0.0,0.652,0.5577380952380953,15.0,Bad,0.5,0.25,0.052,0.044,No recent snowfall + warm conditions
2025-06-18,18.412499999999998,6.4,18.0,44.6,0.0,46.916666666666664,12.479166666666666,8.2,14.2,45.4,0.0,54.666666666666664,15.445833333333333,18.0,0.0,0.4920833333333333,0.0,0.0,0.64,0.27440476190476193,12.0,Bad,0.5,0.25,0.054,0.073,No recent snowfall + warm conditions
2025-06-19,17.791666666666668,3.5,15.1,37.4,0.0,48.125,12.233333333333334,7.7,7.7,29.2,0.0,52.708333333333336,15.012500000000001,15.1,0.0,0.49583333333333324,0.0,0.0,0.698,0.27976190476190466,13.0,Bad,0.5,0.25,0.045,0.072,No recent snowfall + warm conditions
2025-06-20,17.704166666666666,2.1,19.5,51.8,0.0,28.375,12.0625,2.9,13.5,40.0,0.0,44.291666666666664,14.883333333333333,19.5,0.0,0.6366666666666667,0.0,0.0,0.61,0.4809523809523811,14.0,Bad,0.5,0.25,0.058,0.052,No recent snowfall + warm conditions
2025-06-21,18.837500000000002,0.2,14.4,33.5,0.0,34.208333333333336,12.758333333333333,0.5,8.5,27.7,0.0,44.083333333333336,15.797916666666667,14.4,0.0,0.6085416666666666,0.0,0.0,0.712,0.44077380952380957,15.0,Bad,0.5,0.25,0.043,0.056,No recent snowfall + warm conditions
2025-06-22,19.037499999999998,0.0,6.6,22.3,0.0,17.25,12.833333333333334,0.30000000000000004,4.8,31.3,0.0,19.958333333333332,15.935416666666665,6.6,0.0,0.8139583333333333,0.0,0.0,0.868,0.7342261904761904,20.0,Bad,0.5,0.25,0.02,0.027,No recent snowfall + warm conditions
2025-06-23,19.495833333333334,3.7,9.9,34.9,0.0,35.5,13.558333333333332,3.0,11.1,50.8,0.0,36.625,16.527083333333334,11.1,0.0,0.639375,0.0,0.0,0.778,0.4848214285714287,17.0,Bad,0.5,0.25,0.033,0.052,No recent snowfall + warm conditions
2025-06-24,19.325,0.1,11.3,43.9,0.0,44.583333333333336,13.683333333333332,0.7999999999999999,13.1,57.2,0.0,41.333333333333336,16.504166666666666,13.1,0.0,0.5704166666666666,0.0,0.0,0.738,0.3863095238095237,15.0,Bad,0.5,0.25,0.039,0.061,No recent snowfall + warm conditions
2025-06-25,17.537499999999998,0.8,17.0,58.7,0.0,3.3333333333333335,12.383333333333333,3.0,18.8,71.6,0.0,2.0833333333333335,14.960416666666665,18.8,0.0,0.9729166666666667,0.0,0.0,0.624,0.9613095238095238,19.0,Bad,0.5,0.25,0.056,0.004,No recent snowfall + warm conditions
2025-06-26,17.758333333333333,0.0,14.2,39.6,0.0,0.0,12.733333333333334,0.0,8.8,33.8,0.0,0.08333333333333333,15.245833333333334,14.2,0.0,0.9995833333333334,0.0,0.0,0.716,0.9994047619047621,21.0,Bad,0.5,0.25,0.043,0.0,No recent snowfall + warm conditions
2025-06-27,20.070833333333333,0.0,17.9,49.3,0.0,7.541666666666667,14.391666666666666,0.0,13.5,42.8,0.0,8.916666666666666,17.23125,17.9,0.0,0.9177083333333333,0.0,0.0,0.642,0.8824404761904762,18.0,Bad,0.5,0.25,0.054,0.012,No recent snowfall + warm conditions
2025-06-28,20.337500000000002,0.0,16.2,41.0,0.0,33.833333333333336,14.570833333333333,0.0,9.6,31.7,0.0,38.625,17.454166666666666,16.2,0.0,0.6377083333333333,0.0,0.0,0.6759999999999999,0.4824404761904762,15.0,Bad,0.5,0.25,0.049,0.052,No recent snowfall + warm conditions
2025-06-29,20.099999999999998,0.0,18.4,46.1,0.0,20.5,14.516666666666666,0.1,11.1,41.4,0.0,29.458333333333332,17.30833333333333,18.4,0.0,0.7502083333333334,0.0,0.0,0.632,0.6431547619047621,16.0,Bad,0.5,0.25,0.055,0.036,No recent snowfall + warm conditions
2025-06-30,18.745833333333334,2.1,15.3,38.9,0.0,42.708333333333336,13.200000000000001,3.6,11.8,32.8,0.0,54.291666666666664,15.972916666666666,15.3,0.0,0.515,0.0,0.0,0.694,0.3071428571428572,13.0,Bad,0.5,0.25,0.046,0.069,No recent snowfall + warm conditions
2025-07-01,18.733333333333334,0.7999999999999999,16.3,38.5,0.0,39.416666666666664,13.045833333333334,0.4,10.8,34.2,0.0,43.0,15.889583333333334,16.3,0.0,0.5879166666666666,0.0,0.0,0.6739999999999999,0.4113095238095238,14.0,Bad,0.5,0.25,0.049,0.059,No recent snowfall + warm conditions
2025-07-02,19.379166666666666,0.2,15.0,36.4,0.0,26.541666666666668,13.333333333333334,1.4000000000000001,9.6,29.2,0.0,44.541666666666664,16.35625,15.0,0.0,0.6445833333333333,0.0,0.0,0.7,0.49226190476190473,15.0,Bad,0.5,0.25,0.045,0.051,No recent snowfall + warm conditions
2025-07-03,19.8875,0.4,13.0,38.2,0.0,20.833333333333332,14.174999999999999,1.8,7.8,28.4,0.0,20.791666666666668,17.03125,13.0,0.0,0.791875,0.0,0.0,0.74,0.7026785714285715,18.0,Bad,0.5,0.25,0.039,0.03,No recent snowfall + warm conditions
2025-07-04,20.075,0.0,18.6,46.4,0.0,11.541666666666666,14.658333333333333,0.4,9.7,29.2,0.0,14.958333333333334,17.366666666666667,18.6,0.0,0.8674999999999999,0.0,0.0,0.6279999999999999,0.8107142857142856,18.0,Bad,0.5,0.25,0.056,0.019,No recent snowfall + warm conditions
2025-07-05,19.358333333333334,1.6,10.9,30.2,0.0,8.291666666666666,13.770833333333334,1.4,7.8,27.4,0.0,10.208333333333334,16.564583333333335,10.9,0.0,0.9075,0.0,0.0,0.782,0.8678571428571428,20.0,Bad,0.5,0.25,0.033,0.013,No recent snowfall + warm conditions
2025-07-06,17.945833333333333,3.0,13.1,34.9,0.0,22.625,12.591666666666667,1.6,10.6,28.1,0.0,29.916666666666668,15.26875,13.1,0.0,0.7372916666666667,0.0,0.0,0.738,0.6247023809523811,17.0,Bad,0.5,0.25,0.039,0.038,No recent snowfall + warm conditions
2025-07-07,19.129166666666666,0.1,18.6,49.0,0.0,21.25,13.704166666666666,0.0,10.4,30.2,0.0,24.958333333333332,16.416666666666664,18.6,0.0,0.7689583333333334,0.0,0.0,0.6279999999999999,0.6699404761904764,16.0,Bad,0.5,0.25,0.056,0.033,No recent snowfall + warm conditions
2025-07-08,19.554166666666667,0.0,13.2,37.4,0.0,3.4583333333333335,14.4625,0.0,6.2,26.6,0.0,5.166666666666667,17.008333333333333,13.2,0.0,0.956875,0.0,0.0,0.736,0.9383928571428574,20.0,Bad,0.5,0.25,0.04,0.006,No recent snowfall + warm conditions
2025-07-09,20.474999999999998,0.39999999999999997,21.4,59.8,0.0,9.291666666666666,15.987499999999999,1.1,17.1,58.0,0.0,8.666666666666666,18.23125,21.4,0.0,0.9102083333333333,0.0,0.0,0.5720000000000001,0.8717261904761904,17.0,Bad,0.5,0.25,0.064,0.013,No recent snowfall + warm conditions
2025-07-10,20.55,0.0,23.3,65.9,0.0,8.666666666666666,15.799999999999999,0.0,20.1,70.2,0.0,7.208333333333333,18.175,23.3,0.0,0.920625,0.0,0.0,0.534,0.8866071428571429,17.0,Bad,0.5,0.25,0.07,0.011,No recent snowfall + warm conditions
2025-07-11,18.041666666666668,0.0,17.7,54.4,0.0,1.0,12.995833333333332,0.0,17.1,63.0,0.0,0.9166666666666666,15.51875,17.7,0.0,0.9904166666666667,0.0,0.0,0.646,0.9863095238095239,20.0,Bad,0.5,0.25,0.053,0.001,No recent snowfall + warm conditions
2025-07-12,14.470833333333333,0.0,14.5,42.8,0.0,3.4166666666666665,10.091666666666667,0.0,10.5,43.9,0.0,1.875,12.28125,14.5,0.0,0.9735416666666666,0.0,0.0,0.71,0.9622023809523811,20.0,Bad,0.5,0.25,0.044,0.004,No recent snowfall + warm conditions
2025-07-13,16.966666666666665,0.0,10.5,33.5,0.0,0.0,12.8125,0.0,9.4,41.4,0.0,0.041666666666666664,14.889583333333333,10.5,0.0,0.9997916666666666,0.0,0.0,0.79,0.999702380952381,22.0,Bad,0.5,0.25,0.031,0.0,No recent snowfall + warm conditions
2025-07-14,19.766666666666666,0.8,16.4,43.6,0.0,23.5,15.225,0.8,12.9,37.1,0.0,23.875,17.495833333333334,16.4,0.0,0.763125,0.0,0.0,0.672,0.661607142857143,17.0,Bad,0.5,0.25,0.049,0.034,No recent snowfall + warm conditions
2025-07-15,21.0625,0.0,16.9,46.1,0.0,0.08333333333333333,16.474999999999998,0.0,11.8,37.1,0.0,0.25,18.768749999999997,16.9,0.0,0.9983333333333333,0.0,0.0,0.662,0.9976190476190475,20.0,Bad,0.5,0.25,0.051,0.0,No recent snowfall + warm conditions
2025-07-16,21.554166666666664,0.0,18.4,45.7,0.0,0.3333333333333333,16.795833333333334,0.0,12.7,41.0,0.0,1.0,19.174999999999997,18.4,0.0,0.9933333333333333,0.0,0.0,0.632,0.9904761904761906,19.0,Bad,0.5,0.25,0.055,0.001,No recent snowfall + warm conditions
2025-07-17,21.766666666666666,0.0,17.6,47.5,0.0,6.333333333333333,16.791666666666668,0.0,11.0,37.1,0.0,9.0,19.27916666666667,17.6,0.0,0.9233333333333333,0.0,0.0,0.6479999999999999,0.8904761904761905,19.0,Bad,0.5,0.25,0.053,0.011,No recent snowfall + warm conditions
2025-07-18,20.529166666666665,0.1,19.2,54.0,0.0,27.875,15.545833333333334,0.0,14.2,47.5,0.0,26.583333333333332,18.0375,19.2,0.0,0.7277083333333334,0.0,0.0,0.616,0.6110119047619049,15.0,Bad,0.5,0.25,0.058,0.039,No recent snowfall + warm conditions
2025-07-19,17.641666666666666,0.0,14.5,42.5,0.0,0.041666666666666664,13.275,0.0,10.2,47.5,0.0,0.4583333333333333,15.458333333333332,14.5,0.0,0.9975,0.0,0.0,0.71,0.9964285714285716,21.0,Bad,0.5,0.25,0.044,0.0,No recent snowfall + warm conditions
2025-07-20,18.541666666666668,0.0,16.3,50.0,0.0,0.2916666666666667,14.320833333333333,0.2,14.7,57.6,0.0,0.20833333333333334,16.43125,16.3,0.0,0.9975,0.0,0.0,0.6739999999999999,0.9964285714285716,20.0,Bad,0.5,0.25,0.049,0.0,No recent snowfall + warm conditions
2025-07-21,19.287499999999998,0.0,13.1,42.5,0.0,0.0,14.970833333333333,0.0,15.3,61.9,0.0,0.0,17.129166666666666,15.3,0.0,1.0,0.0,0.0,0.694,1.0,20.0,Bad,0.5,0.25,0.046,0.0,No recent snowfall + warm conditions
2025-07-22,19.858333333333334,3.0,13.6,44.3,0.0,11.416666666666666,15.433333333333332,0.0,11.4,46.4,0.0,12.166666666666666,17.645833333333332,13.6,0.0,0.8820833333333333,0.0,0.0,0.728,0.831547619047619,19.0,Bad,0.5,0.25,0.041,0.017,No recent snowfall + warm conditions
2025-07-23,19.162499999999998,0.0,16.6,48.2,0.0,25.708333333333332,14.820833333333333,1.8,16.3,55.8,0.0,25.083333333333332,16.991666666666667,16.6,0.0,0.7460416666666667,0.0,0.0,0.6679999999999999,0.6372023809523811,16.0,Bad,0.5,0.25,0.05,0.036,No recent snowfall + warm conditions
2025-07-24,19.133333333333333,0.0,15.9,46.8,0.0,59.416666666666664,14.079166666666666,0.9,12.9,48.2,0.0,59.208333333333336,16.60625,15.9,0.0,0.406875,0.0,0.0,0.6819999999999999,0.15267857142857144,12.0,Bad,0.5,0.25,0.048,0.085,No recent snowfall + warm conditions
2025-07-25,16.445833333333333,1.1,14.8,36.4,0.0,36.458333333333336,11.366666666666667,3.4,11.4,31.3,0.0,41.0,13.90625,14.8,0.0,0.6127083333333333,0.0,0.0,0.704,0.4467261904761905,15.0,Bad,0.5,0.25,0.044,0.055,No recent snowfall + warm conditions
2025-07-26,17.391666666666666,0.0,17.5,45.4,0.0,3.5,12.4625,0.0,14.0,41.0,0.0,11.333333333333334,14.927083333333332,17.5,0.0,0.9258333333333333,0.0,0.0,0.65,0.894047619047619,19.0,Bad,0.5,0.25,0.052,0.011,No recent snowfall + warm conditions
2025-07-27,18.5375,0.0,17.0,45.0,0.0,0.0,13.816666666666668,0.0,14.8,43.6,0.0,0.0,16.177083333333336,17.0,0.0,1.0,0.0,0.0,0.6599999999999999,1.0,20.0,Bad,0.5,0.25,0.051,0.0,No recent snowfall + warm conditions
2025-07-28,19.8,0.0,17.9,47.5,0.0,0.0,14.820833333333333,0.0,14.3,41.0,0.0,0.0,17.31041666666667,17.9,0.0,1.0,0.0,0.0,0.642,1.0,20.0,Bad,0.5,0.25,0.054,0.0,No recent snowfall + warm conditions
2025-07-29,19.008333333333333,0.0,18.4,47.2,0.0,7.75,14.179166666666667,0.30000000000000004,12.5,36.4,0.0,15.208333333333334,16.59375,18.4,0.0,0.8852083333333334,0.0,0.0,0.632,0.8360119047619048,18.0,Bad,0.5,0.25,0.055,0.016,No recent snowfall + warm conditions
2025-07-30,18.6625,0.0,15.5,38.5,0.0,16.041666666666668,13.708333333333334,0.4,9.8,30.6,0.0,24.375,16.18541666666667,15.5,0.0,0.7979166666666666,0.0,0.0,0.69,0.7113095238095238,17.0,Bad,0.5,0.25,0.047,0.029,No recent snowfall + warm conditions
2025-07-31,19.104166666666668,0.1,14.5,37.8,0.0,10.958333333333334,14.329166666666667,0.9,8.3,27.0,0.0,9.333333333333334,16.71666666666667,14.5,0.0,0.8985416666666667,0.0,0.0,0.71,0.855059523809524,19.0,Bad,0.5,0.25,0.044,0.014,No recent snowfall + warm conditions
2025-08-01,18.162499999999998,0.2,16.1,45.0,0.0,14.916666666666666,13.754166666666668,0.0,12.1,39.6,0.0,12.166666666666666,15.958333333333332,16.1,0.0,0.8645833333333334,0.0,0.0,0.6779999999999999,0.8065476190476193,18.0,Bad,0.5,0.25,0.048,0.019,No recent snowfall + warm conditions
2025-08-02,19.058333333333334,0.0,16.9,46.8,0.0,2.9166666666666665,14.254166666666665,0.2,12.8,42.8,0.0,2.375,16.65625,16.9,0.0,0.9735416666666666,0.0,0.0,0.662,0.9622023809523811,20.0,Bad,0.5,0.25,0.051,0.004,No recent snowfall + warm conditions
2025-08-03,20.525000000000002,0.1,19.0,51.1,0.0,11.125,15.504166666666668,3.3,12.0,38.9,0.0,15.541666666666666,18.014583333333334,19.0,0.0,0.8666666666666667,0.0,0.0,0.62,0.8095238095238095,17.0,Bad,0.5,0.25,0.057,0.019,No recent snowfall + warm conditions
2025-08-04,20.8625,0.0,15.8,41.8,0.0,16.833333333333332,15.691666666666668,0.5,9.4,28.4,0.0,28.166666666666668,18.277083333333334,15.8,0.0,0.775,0.0,0.0,0.6839999999999999,0.6785714285714287,17.0,Bad,0.5,0.25,0.047,0.032,No recent snowfall + warm conditions
2025-08-05,21.829166666666666,0.0,18.1,51.1,0.0,10.25,16.608333333333334,0.0,13.6,44.6,0.0,12.208333333333334,19.21875,18.1,0.0,0.8877083333333333,0.0,0.0,0.6379999999999999,0.8395833333333333,18.0,Bad,0.5,0.25,0.054,0.016,No recent snowfall + warm conditions
2025-08-06,21.383333333333336,1.3,15.5,51.1,0.0,16.083333333333332,16.099999999999998,1.0,13.4,50.0,0.0,17.083333333333332,18.741666666666667,15.5,0.0,0.8341666666666667,0.0,0.0,0.69,0.7630952380952382,18.0,Bad,0.5,0.25,0.047,0.024,No recent snowfall + warm conditions
2025-08-07,20.629166666666666,0.1,8.4,31.7,0.0,40.166666666666664,15.891666666666666,0.1,8.7,34.6,0.0,40.375,18.260416666666664,8.7,0.0,0.5972916666666668,0.0,0.0,0.8260000000000001,0.42470238095238116,17.0,Bad,0.5,0.25,0.026,0.058,No recent snowfall + warm conditions
2025-08-08,20.441666666666666,0.5,8.4,24.5,0.0,40.416666666666664,15.0875,0.30000000000000004,8.5,37.4,0.0,37.416666666666664,17.764583333333334,8.5,0.0,0.6108333333333333,0.0,0.0,0.83,0.4440476190476191,17.0,Bad,0.5,0.25,0.026,0.056,No recent snowfall + warm conditions
2025-08-09,19.866666666666667,0.0,16.8,41.4,0.0,29.125,14.391666666666666,0.2,7.7,25.6,0.0,29.041666666666668,17.129166666666666,16.8,0.0,0.7091666666666667,0.0,0.0,0.6639999999999999,0.5845238095238097,16.0,Bad,0.5,0.25,0.05,0.042,No recent snowfall + warm conditions
2025-08-10,20.708333333333332,0.0,18.3,44.6,0.0,1.0,15.466666666666667,0.0,12.8,43.2,0.0,4.458333333333333,18.0875,18.3,0.0,0.9727083333333333,0.0,0.0,0.634,0.9610119047619047,19.0,Bad,0.5,0.25,0.055,0.004,No recent snowfall + warm conditions
2025-08-11,20.920833333333334,0.0,18.4,48.2,0.0,11.5,15.6,0.1,8.2,33.5,0.0,16.416666666666668,18.260416666666668,18.4,0.0,0.8604166666666666,0.0,0.0,0.632,0.800595238095238,17.0,Bad,0.5,0.25,0.055,0.02,No recent snowfall + warm conditions
2025-08-12,20.445833333333333,0.6,11.3,32.8,0.0,40.041666666666664,14.487499999999999,3.2,6.9,33.1,0.0,60.791666666666664,17.466666666666665,11.3,0.0,0.49583333333333335,0.0,0.0,0.774,0.2797619047619048,14.0,Bad,0.5,0.25,0.034,0.072,No recent snowfall + warm conditions
2025-08-13,19.679166666666667,2.8,18.8,43.9,0.0,30.291666666666668,14.025,3.7,12.1,38.5,0.0,39.208333333333336,16.852083333333333,18.8,0.0,0.6525000000000001,0.0,0.0,0.624,0.5035714285714288,14.0,Bad,0.5,0.25,0.056,0.05,No recent snowfall + warm conditions
